modelLSTM_40_1443,modelLSTM_40_1445,modelLSTM_40_1442,modelLSTM_40_1444,modelLSTM_40_1441,modelLSTM_40_1449,modelLSTM_40_1446,modelLSTM_40_1440,modelLSTM_40_1448,modelLSTM_40_1447,Real
0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1.0
1,1,1,0,1,0,1,1,0,1,1.0
0,1,1,0,0,0,0,1,0,0,1.0
1,1,1,0,0,0,1,1,1,0,1.0
0,1,0,1,1,0,1,1,1,0,1.0
1,1,0,0,1,0,0,0,1,0,1.0
0,1,1,0,1,0,0,1,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1.0
0,1,1,1,1,0,1,1,1,0,1.0
0,0,0,1,1,0,0,1,1,0,1.0
0,0,0,0,1,0,0,0,0,0,1.0
0,0,1,0,1,0,0,0,0,0,1.0
0,0,1,0,0,0,1,1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,1,1,0,0,0.0
1,0,1,1,0,0,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
1,1,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
0,1,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,1,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,1,0,0.0
0,0,1,1,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,1,0,0,0,0,0,0,0.0
0,0,1,1,1,0,0,0,0,0,0.0
0,1,1,0,1,0,0,0,1,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,0,0,1,0,0,0,1,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,1,0,0,1,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,1,0,1,0,0,1,0.0
0,0,0,1,0,0,0,1,0,0,0.0
0,1,0,1,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,1,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,1,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,1,0,0,0,0,0.0
1,0,1,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
1,0,0,1,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,1,0,1,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,1,1,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,1,0,0,0.0
0,0,0,1,0,0,1,1,0,0,0.0
0,0,1,0,1,1,1,1,1,1,0.0
0,0,1,0,0,0,1,1,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,1,1,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,1,0,1,1,1,0,0.0
1,0,0,1,0,0,1,1,0,0,0.0
1,0,1,1,1,0,1,1,1,0,0.0
1,1,1,0,1,0,1,1,1,1,0.0
1,0,1,1,0,1,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,1,1,0,0.0
0,0,1,1,0,0,1,1,0,0,0.0
1,1,0,1,0,0,1,1,0,0,0.0
0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,0,0,1,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,1,1,0,1,1,1,1,0.0
1,1,1,0,1,1,1,1,0,1,0.0
0,1,1,1,1,0,1,1,1,0,0.0
1,1,1,0,1,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
1,0,0,1,1,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,1,0,1,0,1,0,0.0
1,0,0,1,0,0,1,0,0,0,0.0
0,0,1,0,1,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,1,0.0
1,0,1,0,1,1,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,1,0,0,0.0
0,1,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,0,0,0,0,1,0,0,0.0
0,1,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,1,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,1,1,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,1,1,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,1,0,1,0,1,1,1,0,0,0.0
0,0,0,1,1,0,0,0,1,0,0.0
0,0,0,0,0,0,1,1,0,0,0.0
0,0,0,0,1,0,1,1,1,0,0.0
1,1,1,1,0,0,1,1,0,0,0.0
0,1,1,0,1,0,1,1,1,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,1,1,1,0,0.0
1,0,0,1,0,1,1,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,1,0,1,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0,0.0
1,1,1,1,0,1,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,1,0,0,0,0.0
1,0,1,1,0,1,0,1,0,0,0.0
1,1,1,1,0,0,1,1,0,0,0.0
0,1,1,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,1,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,1,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,1,1,0,0,0,1,1,1,1,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,1,1,0,0.0
0,1,0,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,1,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,1,0,1,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
1,1,1,1,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,0,1,0,1,1,0,1,0.0
0,0,0,0,0,0,1,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,1,0,1,0,1,0,1,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,1,1,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,1,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,1,0,0,0,0,0.0
0,0,0,1,0,0,1,1,0,0,0.0
1,0,0,1,0,1,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,1,1,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,1,0,0,1,0.0
0,0,0,1,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,1,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,0,0,0,1,1,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,0,0,0,0.0
0,1,1,0,1,0,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,1,0,0,0,0.0
0,1,0,0,0,0,1,0,0,0,0.0
1,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,0,0,0,1,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,1,0,0,0,0,0.0
1,0,1,0,0,1,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,1,1,0,1,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,1,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,1,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,1,1,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
1,0,1,0,0,1,1,1,0,0,0.0
0,1,1,0,0,0,0,0,0,0,0.0
1,0,1,0,1,0,0,0,1,1,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,1,0,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,1,1,1,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,0,1,0,0,0,1,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
1,1,1,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,1,0,1,0,0,0.0
1,0,0,0,0,1,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,1,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,1,0,0.0
1,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,1,0,1,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,0,1,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,1,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,1,0,0,1,1,0,0,0.0
1,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0.0
0,1,0,1,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,1,1,1,1,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,1,0,0,0,0,0,1,0,0,0.0
1,0,1,1,1,0,0,1,1,0,0.0
1,0,1,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,1,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,0,1,1,0,0.0
0,0,0,1,0,0,1,0,0,0,0.0
1,1,1,1,1,1,1,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,1,1,0,1,1,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,1,1,0,1,1,1,1,0.0
1,1,1,0,0,0,1,1,1,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,1,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,1,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
